Store #,Store Partner,Contact ,Email  ,Phone Number
2181,Charter/Spectrum Internet & Postpaid Wireless,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2351,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
233,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
237,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
254,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
262,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
334,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
352,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
422,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
454,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
480,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
506,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
550,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
792,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
798,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
936,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1421,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1713,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1898,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2497,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2888,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2934,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3337,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
563,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
582,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
613,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
649,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
705,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
771,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
960,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1079,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1104,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1702,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
4262,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
4368,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5326,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
202,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
292,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
833,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1118,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1126,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2599,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
4259,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
4279,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5191,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5987,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
6963,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3373,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2834,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2973,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5210,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5247,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5673,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
7281,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
397,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1041,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3320,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
4508,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5165,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5495,Verizon Fios Internet,Shannon Rivers ,shannon.rivers@verizonwireless.com ,678-628-2521 
3296,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3500,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3510,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2494,Cox Communications Internet,Jennifer Bayack,Jennifer.Bayack@cox.com,470-297-7513
5996,Cox Communications Internet,Jennifer Bayack,Jennifer.Bayack@cox.com,470-297-7513
972,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1801,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
197,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
633,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
636,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
775,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
830,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
933,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
957,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
4511,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5044,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
796,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
852,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1556,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3837,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5352,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1647,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1977,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2604,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1619,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1673,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1705,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1731,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1781,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1830,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1835,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1871,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1909,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1926,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1949,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1959,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1966,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1973,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1993,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2092,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2104,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2120,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2159,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2166,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2234,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2285,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2504,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2547,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2637,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2859,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2911,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3329,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3332,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3334,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3607,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
4570,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5240,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5242,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5282,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5497,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5498,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5732,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1537,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1794,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1850,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2064,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2208,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2481,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2519,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
77,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
140,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
147,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
148,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
158,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
163,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
165,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
180,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
185,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
228,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
248,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
251,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
265,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
280,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
286,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
290,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
297,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
330,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
345,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
353,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
371,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
412,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
414,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
417,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
420,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
421,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
427,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
440,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
447,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
458,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
461,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
470,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
504,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
513,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
516,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
522,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
527,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
537,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
565,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
595,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
601,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
608,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
610,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
757,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
782,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
791,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
804,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
808,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
813,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
827,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
896,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
947,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
963,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1098,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1249,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1303,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1405,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1455,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2123,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2891,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3229,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3431,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3518,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3645,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3764,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
4164,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
4215,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5288,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5359,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5707,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
6300,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2852,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2282,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
3803,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
846,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
1171,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
1450,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
2110,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
2401,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
3180,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
3197,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
3415,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
3546,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
5072,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
5154,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
510,Charter/Spectrum Internet & Postpaid Wireless,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
655,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
702,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
901,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1210,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1288,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1664,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2836,Charter/Spectrum Internet & Postpaid Wireless,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3182,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3304,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3391,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
4115,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5144,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5218,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
6789,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3473,Cox Communications Internet,Jennifer Bayack,Jennifer.Bayack@cox.com,470-297-7513
206,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
211,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
220,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
236,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
240,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
259,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
260,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
320,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
351,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
395,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
413,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
429,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
438,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
456,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
476,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
478,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
561,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
602,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
897,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
898,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
900,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
917,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
1000,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
1046,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
1154,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
1257,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
1272,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
1744,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2090,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2424,NRG (Green Mountain Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2441,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2763,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
2765,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
2785,NRG (Green Mountain Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3286,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
3381,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
3591,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
4103,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
4112,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
5211,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
5672,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
5809,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
7178,Reliant Energy ,Erin Schneider,erin.schneider@nrg.com,713-537-5255
5202,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1610,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1677,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1813,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1898,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1946,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1976,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
1994,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2043,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2088,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2093,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2135,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2164,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2262,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2326,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2444,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2992,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3035,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3221,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3842,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3912,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3252,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
2556,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
1692,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
2083,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
2102,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
2238,Frontier Communications Internet,Johann Bermudez ,johann.bermudez@FTR.com,908-967-8298
2706,Cox Communications Internet,Jennifer Bayack,Jennifer.Bayack@cox.com,470-297-7513
5022,Cox Communications Internet,Jennifer Bayack,Jennifer.Bayack@cox.com,470-297-7513
389,Cox Communications Internet,Jennifer Bayack,Jennifer.Bayack@cox.com,470-297-7513
1870,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2370,Charter/Spectrum Internet & Postpaid Wireless,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5090,Charter/Spectrum Internet & Postpaid Wireless,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1668,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
3893,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
5199,NRG (Residential Energy),Erin Schneider,erin.schneider@nrg.com,713-537-5255
471,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2667,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2765,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3284,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5823,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5889,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
8930,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
228,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
371,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
789,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
807,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
1455,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
2980,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
3773,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
5147,Charter/Spectrum Internet,Lisa Stapleton,Lisa.Stapleton@charter.com,475-400-8292
